id,pred
20000,0.59669346
20001,0.7282033
20002,0.2646486
20003,0.3766685
20004,0.012027284
20005,0.33936244
20006,0.45752513
20007,0.78447014
20008,0.8507722
20009,0.47123447
20010,0.31327567
20011,2.6633203e-05
20012,0.7059491
20013,0.75457776
20014,0.68066067
20015,0.64285505
20016,0.21061
20017,0.29399624
20018,0.25011066
20019,0.44325042
20020,0.42383283
20021,0.9152953
20022,0.7836142
20023,0.41212532
20024,0.8954218
20025,0.0034646268
20026,0.5727017
20027,0.8925745
20028,0.019236369
20029,0.47235596
20030,0.36787084
20031,0.8198087
20032,0.7055437
20033,0.29421026
20034,0.27542686
20035,0.8857858
20036,0.35877612
20037,0.29239824
20038,0.94246197
20039,0.94587696
20040,0.43720916
20041,0.9533374
20042,0.09771965
20043,0.30400202
20044,0.20340426
20045,0.34888518
20046,0.7597785
20047,0.4248038
20048,0.4073383
20049,0.8267811
20050,0.9339929
20051,0.816268
20052,0.16054112
20053,0.6885462
20054,0.44096586
20055,0.17669375
20056,0.034720194
20057,0.47951782
20058,0.7718911
20059,0.33278468
20060,0.72681236
20061,0.42358193
20062,0.04674528
20063,0.8381255
20064,0.4728184
20065,0.9329387
20066,0.45224833
20067,0.002749099
20068,0.56918156
20069,0.58761626
20070,0.29295698
20071,0.4144617
20072,0.39326572
20073,0.5953248
20074,0.29558694
20075,0.57536393
20076,0.00013869378
20077,0.891846
20078,0.47624424
20079,0.93346477
20080,0.29889348
20081,0.0022348184
20082,0.46579134
20083,0.66582227
20084,0.6345706
20085,0.37521982
20086,0.88365364
20087,0.46329632
20088,0.39174986
20089,0.59264344
20090,0.7398063
20091,0.31504217
20092,0.5508043
20093,0.41444683
20094,0.46510786
20095,0.45056337
20096,0.7179523
20097,0.0020576222
20098,0.012915797
20099,0.42389476
20100,0.43848044
20101,0.14720072
20102,0.5569833
20103,0.62230295
20104,0.6204626
20105,0.01989825
20106,0.41573954
20107,0.47081268
20108,0.1889673
20109,0.3171435
20110,0.9028784
20111,0.9436735
20112,0.956607
20113,0.37842134
20114,0.45469165
20115,0.30199045
20116,0.22723792
20117,0.8898368
20118,0.46514586
20119,0.39052695
20120,0.56637025
20121,0.285381
20122,0.0026672778
20123,0.21858726
20124,0.26606324
20125,0.05484942
20126,0.8181822
20127,0.8871557
20128,0.9302605
20129,0.36472437
20130,0.38019097
20131,0.43203703
20132,0.9339598
20133,0.3122091
20134,0.30335796
20135,0.89724827
20136,0.0048584966
20137,0.34240144
20138,0.5513786
20139,0.20554923
20140,0.48622227
20141,0.63010556
20142,0.18338399
20143,0.29544854
20144,0.29882932
20145,0.9518452
20146,0.0001543048
20147,0.9392538
20148,0.65252525
20149,0.0015211665
20150,0.78926945
20151,0.25891533
20152,0.41943157
20153,0.4197901
20154,0.072311856
20155,0.8637234
20156,0.4047395
20157,0.47615513
20158,0.8542057
20159,0.4477273
20160,0.1119261
20161,0.27719894
20162,0.31700087
20163,0.21931346
20164,0.503546
20165,0.119538344
20166,0.4290014
20167,0.63465834
20168,0.04642376
20169,0.42866188
20170,0.39688885
20171,0.9181995
20172,0.34134084
20173,0.4361436
20174,0.46544272
20175,0.68751866
20176,0.36071563
20177,0.46371362
20178,0.49459925
20179,0.47543472
20180,0.15987474
20181,0.69058627
20182,0.6651115
20183,0.20994891
20184,0.48223606
20185,0.51658404
20186,0.9390842
20187,0.33204934
20188,0.915155
20189,0.4114327
20190,0.3366068
20191,0.52026516
20192,0.5648861
20193,0.5804105
20194,0.27991912
20195,0.36167222
20196,0.7133644
20197,0.35693994
20198,0.5315531
20199,0.011999519
20200,0.18993509
20201,0.3116791
20202,0.4142493
20203,0.6706115
20204,0.85641605
20205,0.7244323
20206,0.0019522979
20207,0.52114356
20208,0.013145473
20209,0.8643617
20210,0.07360774
20211,0.020905763
20212,0.4667245
20213,0.38628477
20214,0.4682417
20215,0.7768913
20216,0.63383114
20217,0.7225161
20218,0.6657899
20219,0.7859291
20220,0.23820089
20221,0.25574273
20222,0.9498626
20223,0.46142203
20224,0.39985943
20225,0.16202655
20226,0.3708181
20227,0.67123795
20228,0.8779103
20229,0.3722177
20230,0.4739475
20231,0.5712917
20232,0.0026817252
20233,0.90406007
20234,0.4776199
20235,0.5191934
20236,0.4042482
20237,0.2232403
20238,0.41961226
20239,0.048757207
20240,0.37824613
20241,0.41223437
20242,0.5800545
20243,0.017631574
20244,0.347698
20245,0.48449123
20246,0.37514618
20247,0.7635129
20248,0.45527562
20249,0.3386526
20250,0.4343767
20251,0.4950459
20252,0.75279534
20253,0.63515157
20254,0.87940675
20255,0.41741455
20256,0.8099756
20257,0.43271083
20258,0.25385106
20259,0.5445396
20260,0.64254373
20261,0.3523636
20262,0.48166525
20263,0.096175104
20264,0.5724499
20265,0.23222202
20266,0.108774886
20267,0.000769039
20268,0.37544233
20269,0.43298045
20270,0.87022007
20271,0.5934119
20272,0.38438383
20273,0.18045396
20274,0.90169543
20275,0.5002835
20276,0.91190386
20277,0.93888545
20278,0.62148666
20279,0.24847336
20280,0.92363995
20281,0.3874777
20282,0.28250065
20283,0.3640171
20284,0.9373863
20285,0.40289417
20286,0.44576356
20287,0.85240173
20288,0.87275696
20289,0.6395189
20290,0.8690613
20291,0.63329405
20292,0.13530244
20293,0.053595785
20294,0.641714
20295,0.64550585
20296,0.41805017
20297,0.3927273
20298,0.15903322
20299,0.50823206
20300,0.34912792
20301,0.8821039
20302,0.44815555
20303,0.88384366
20304,0.8793295
20305,0.46591622
20306,0.0002491869
20307,0.41583747
20308,0.0077668023
20309,0.6088579
20310,0.6391019
20311,0.51277184
20312,0.6664563
20313,0.7568742
20314,0.6391745
20315,0.720379
20316,0.30416176
20317,0.5890858
20318,0.7572171
20319,0.012755915
20320,0.9108909
20321,0.7942455
20322,0.008676128
20323,0.8812426
20324,0.15524586
20325,0.667136
20326,0.87692183
20327,0.83668
20328,0.6747904
20329,0.5042305
20330,0.49530357
20331,0.47193283
20332,0.9391643
20333,0.7935612
20334,0.48850787
20335,0.92368686
20336,0.8465295
20337,0.38065225
20338,0.7393513
20339,0.001438338
20340,0.7010931
20341,0.74606746
20342,0.9487727
20343,0.322009
20344,0.8642288
20345,0.013441097
20346,0.77111906
20347,0.00038554484
20348,0.7511049
20349,0.39426577
20350,0.51377505
20351,0.8623065
20352,0.39241982
20353,0.95605975
20354,0.43013713
20355,0.42275178
20356,0.37026465
20357,0.48061344
20358,0.77173066
20359,0.627356
20360,0.34451047
20361,0.5048933
20362,0.14417936
20363,0.22970995
20364,0.4968171
20365,0.45226455
20366,0.3679983
20367,0.79410446
20368,0.8201113
20369,0.62931806
20370,0.3962629
20371,0.86547583
20372,0.43887797
20373,0.80966157
20374,0.43173763
20375,0.932104
20376,0.43831685
20377,0.15718204
20378,0.52946323
20379,0.42628676
20380,0.3874907
20381,0.534894
20382,0.39584184
20383,0.35697576
20384,0.93398833
