id,pred
20000,0.5903458
20001,0.7586098
20002,0.24760453
20003,0.34628516
20004,0.026122821
20005,0.37628847
20006,0.45436734
20007,0.813055
20008,0.8519207
20009,0.4851881
20010,0.29866195
20011,0.016221825
20012,0.7824661
20013,0.781733
20014,0.7551825
20015,0.75036156
20016,0.21327487
20017,0.37796608
20018,0.3050288
20019,0.52337897
20020,0.42032278
20021,0.9030362
20022,0.7845032
20023,0.3456181
20024,0.89614606
20025,0.03383879
20026,0.6232995
20027,0.8951656
20028,0.036642633
20029,0.5532765
20030,0.3938897
20031,0.83667254
20032,0.73691577
20033,0.3294256
20034,0.31256783
20035,0.8884589
20036,0.36810786
20037,0.3397293
20038,0.9094721
20039,0.9258105
20040,0.44987604
20041,0.93065006
20042,0.08744907
20043,0.33500338
20044,0.2487046
20045,0.3617173
20046,0.7590663
20047,0.5256762
20048,0.4230182
20049,0.8452664
20050,0.91115505
20051,0.8563384
20052,0.19807523
20053,0.68809664
20054,0.48267445
20055,0.22664325
20056,0.042609643
20057,0.49322483
20058,0.782139
20059,0.35963866
20060,0.6945292
20061,0.4700681
20062,0.016128361
20063,0.84812784
20064,0.50981665
20065,0.9165207
20066,0.4697213
20067,0.04278817
20068,0.68721306
20069,0.57978165
20070,0.32376182
20071,0.38995597
20072,0.41071188
20073,0.6249357
20074,0.27633384
20075,0.6841611
20076,0.018956294
20077,0.87908095
20078,0.5341469
20079,0.9216136
20080,0.3310875
20081,0.010989585
20082,0.46320325
20083,0.6547349
20084,0.698901
20085,0.34754694
20086,0.8881989
20087,0.48104683
20088,0.4289171
20089,0.6413733
20090,0.77059156
20091,0.27667722
20092,0.59594417
20093,0.46943635
20094,0.50082356
20095,0.5440809
20096,0.71449107
20097,0.024327105
20098,0.017635118
20099,0.4200819
20100,0.43233883
20101,0.16126171
20102,0.587017
20103,0.6396775
20104,0.6028898
20105,0.010721857
20106,0.41497728
20107,0.5228693
20108,0.09434392
20109,0.39060208
20110,0.90995586
20111,0.9072112
20112,0.9337559
20113,0.4047544
20114,0.4868898
20115,0.30901942
20116,0.28248504
20117,0.8900414
20118,0.49839938
20119,0.41104484
20120,0.57248455
20121,0.28173453
20122,0.021967571
20123,0.23842311
20124,0.262828
20125,0.1504521
20126,0.82863766
20127,0.8883048
20128,0.89644676
20129,0.36523232
20130,0.39001802
20131,0.5025029
20132,0.9231106
20133,0.29122362
20134,0.34763485
20135,0.8014048
20136,0.053633515
20137,0.32170764
20138,0.6741217
20139,0.2307296
20140,0.489013
20141,0.6881834
20142,0.24039532
20143,0.29192644
20144,0.3234754
20145,0.93571454
20146,0.0016021607
20147,0.9268162
20148,0.7267538
20149,0.025598757
20150,0.7736167
20151,0.27783263
20152,0.43830073
20153,0.48089084
20154,0.06653889
20155,0.8695348
20156,0.40456092
20157,0.55966944
20158,0.87070674
20159,0.54872024
20160,0.12028312
20161,0.41896552
20162,0.3126299
20163,0.27306333
20164,0.6104676
20165,0.13253118
20166,0.44954756
20167,0.690228
20168,0.04106263
20169,0.4680884
20170,0.4419781
20171,0.8998479
20172,0.40441215
20173,0.503152
20174,0.54774004
20175,0.7552412
20176,0.322111
20177,0.48202324
20178,0.5411643
20179,0.6375172
20180,0.29666895
20181,0.7120869
20182,0.7272752
20183,0.08843452
20184,0.52371365
20185,0.5761701
20186,0.8870646
20187,0.3368758
20188,0.90583605
20189,0.49158067
20190,0.34289932
20191,0.58495754
20192,0.67729765
20193,0.6374442
20194,0.32099473
20195,0.33387467
20196,0.714483
20197,0.35009515
20198,0.5835895
20199,0.020274501
20200,0.19589259
20201,0.3602077
20202,0.43947044
20203,0.75554544
20204,0.8532645
20205,0.7231962
20206,0.043411724
20207,0.55931926
20208,0.028026303
20209,0.86017233
20210,0.006234756
20211,0.15612538
20212,0.54694694
20213,0.37830967
20214,0.47219104
20215,0.81919134
20216,0.7357364
20217,0.79706967
20218,0.7443944
20219,0.8080424
20220,0.2857037
20221,0.23207353
20222,0.9358375
20223,0.43307558
20224,0.3751785
20225,0.22503997
20226,0.3546865
20227,0.78126574
20228,0.8808639
20229,0.37903586
20230,0.49647403
20231,0.56553066
20232,0.017609823
20233,0.89771163
20234,0.513195
20235,0.5437776
20236,0.41883346
20237,0.14195636
20238,0.49291992
20239,0.09271084
20240,0.35668817
20241,0.44961008
20242,0.6409814
20243,0.05881282
20244,0.38062674
20245,0.5490447
20246,0.42038527
20247,0.8177499
20248,0.48425382
20249,0.35151297
20250,0.42493358
20251,0.54327303
20252,0.7772834
20253,0.6793426
20254,0.8810866
20255,0.45074046
20256,0.80015063
20257,0.49103948
20258,0.21428798
20259,0.5942611
20260,0.6977028
20261,0.3433178
20262,0.51142406
20263,0.20981364
20264,0.57196695
20265,0.26689598
20266,0.23400253
20267,0.011692106
20268,0.41512588
20269,0.44841078
20270,0.8735896
20271,0.60088515
20272,0.40388677
20273,0.1786338
20274,0.8926058
20275,0.54024917
20276,0.91781664
20277,0.8725265
20278,0.59666806
20279,0.28836125
20280,0.9186926
20281,0.34916377
20282,0.3344251
20283,0.35021806
20284,0.91805035
20285,0.4015433
20286,0.46848464
20287,0.85808533
20288,0.84314895
20289,0.659757
20290,0.88879234
20291,0.68958175
20292,0.19209442
20293,0.07869932
20294,0.5855578
20295,0.6865727
20296,0.47374588
20297,0.37757984
20298,0.176615
20299,0.5414191
20300,0.34266317
20301,0.8654301
20302,0.48919663
20303,0.8872012
20304,0.8794767
20305,0.53884673
20306,0.0027075743
20307,0.47222683
20308,0.015686184
20309,0.6916675
20310,0.6951878
20311,0.5524553
20312,0.71260726
20313,0.7753615
20314,0.6995873
20315,0.730507
20316,0.3548644
20317,0.6174893
20318,0.7760932
20319,0.060379166
20320,0.9058344
20321,0.816012
20322,0.02081919
20323,0.89124554
20324,0.12319171
20325,0.70440984
20326,0.88715196
20327,0.8590561
20328,0.7703771
20329,0.58308274
20330,0.533102
20331,0.47512266
20332,0.9228739
20333,0.8267342
20334,0.5410572
20335,0.90103024
20336,0.85728794
20337,0.39905262
20338,0.7974902
20339,0.015681626
20340,0.70966595
20341,0.7763616
20342,0.9329234
20343,0.24268821
20344,0.89257544
20345,0.11563814
20346,0.8352881
20347,0.029409014
20348,0.7907696
20349,0.40759546
20350,0.56424403
20351,0.8645128
20352,0.39954877
20353,0.93959445
20354,0.44581687
20355,0.43916306
20356,0.388247
20357,0.5426341
20358,0.8043018
20359,0.67979074
20360,0.38843265
20361,0.5738357
20362,0.21794298
20363,0.26988983
20364,0.53610134
20365,0.45993817
20366,0.3927024
20367,0.82495445
20368,0.79236573
20369,0.6719208
20370,0.3738798
20371,0.8666596
20372,0.4917674
20373,0.84081274
20374,0.43688628
20375,0.9152551
20376,0.44327
20377,0.17135072
20378,0.57000726
20379,0.4281197
20380,0.39830834
20381,0.52906215
20382,0.4592867
20383,0.38054174
20384,0.9178586
20385,0.32845953
20386,0.31676018
20387,0.50568855
20388,0.37548319
20389,0.75927097
20390,0.918014
20391,0.432588
20392,0.5437385
20393,0.22600614
20394,0.23445697
20395,0.8629911
20396,0.90812415
20397,0.18933369
20398,0.008224989
20399,0.35673022
20400,0.068613395
20401,0.93414456
20402,0.30509034
20403,0.35015252
20404,0.1907621
20405,0.4797381
20406,0.29176053
20407,0.33884668
20408,0.93613917
20409,0.5379926
20410,0.0053757075
20411,0.018276094
20412,0.7766321
20413,0.6251197
20414,0.91913444
20415,0.48442033
20416,0.8999428
20417,0.7838728
20418,0.51534885
20419,0.89357543
20420,0.6590003
20421,0.6948102
20422,0.35813543
20423,0.5804479
20424,0.2942535
20425,0.74260783
20426,0.75035536
20427,0.44936138
20428,0.16796471
20429,0.29727942
20430,0.49329838
20431,0.9276073
20432,0.013830128
20433,0.1811929
20434,0.85832566
20435,0.7722694
20436,0.55074084
20437,0.6064528
20438,0.39957708
20439,0.0036341492
20440,0.5657139
20441,0.539928
20442,0.80870295
20443,0.30526018
20444,0.32062444
20445,0.8820552
20446,0.42498332
20447,0.11553283
20448,0.77691525
20449,0.91047347
20450,0.23817456
20451,0.5859761
20452,0.4975488
20453,0.33746773
20454,0.47747296
20455,0.7541408
20456,0.8848481
20457,0.01257392
20458,0.570692
20459,0.45617184
20460,0.7278263
20461,0.916332
20462,0.698769
20463,0.8016392
20464,0.037696816
20465,0.38555333
20466,0.9202709
20467,0.40220022
20468,0.007892775
20469,0.7607477
20470,0.3908115
20471,0.3893249
20472,0.01532775
20473,0.37682995
20474,0.39614993
20475,0.030333603
20476,0.4708787
20477,0.37285188
20478,0.7207289
20479,0.6538286
20480,0.67101187
20481,0.90424484
20482,0.26857874
20483,0.40265337
20484,0.75748545
20485,0.6883826
20486,0.92178786
20487,0.80374736
20488,0.4432668
20489,0.37572408
20490,0.41659054
20491,0.31448707
20492,0.1811369
20493,0.7446759
20494,0.4257771
20495,0.7898467
20496,0.2765728
20497,0.80330706
20498,0.81065565
20499,0.67336655
20500,0.449572
20501,0.92540526
20502,0.5797612
20503,0.79276335
20504,0.9018143
20505,0.93102574
20506,0.23288482
20507,0.054670982
20508,0.19570889
20509,0.40176004
20510,0.92668456
20511,0.79488146
20512,0.05774174
20513,0.87276936
20514,0.049307585
20515,0.46759388
20516,0.449694
20517,0.4345681
20518,0.73338515
20519,0.80273163
20520,0.7620797
20521,0.012051213
20522,0.9091581
20523,0.32524943
20524,0.9081835
20525,0.3411395
20526,0.23878063
20527,0.8422001
20528,0.019964853
20529,0.3170471
20530,0.45588848
20531,0.4692895
20532,0.6272435
20533,0.9373727
20534,0.86854905
20535,0.62385625
20536,0.895806
20537,0.4510645
20538,0.085879095
20539,0.69448006
20540,0.60098386
20541,0.87955314
20542,0.3805025
20543,0.29048833
20544,0.9248694
20545,0.90230125
20546,0.48493633
20547,0.82321763
20548,0.8773445
20549,0.008608579
20550,0.42439583
20551,0.49549282
20552,0.49527434
20553,0.904525
20554,0.68323535
20555,0.5580291
20556,0.3960909
20557,0.866613
20558,0.62540746
20559,0.3458091
20560,0.27479535
20561,0.91983163
20562,0.30367473
20563,0.07175127
20564,0.63603723
20565,0.9031967
20566,0.4295214
20567,0.024445517
20568,0.8507086
20569,0.53335047
20570,0.5270133
20571,0.34132588
20572,0.4066476
20573,0.46169528
20574,0.6282814
20575,0.38242468
20576,0.63138264
20577,0.6499181
20578,0.25558034
20579,0.4462713
20580,0.8073726
20581,0.425643
20582,0.8366433
20583,0.9019219
20584,0.63064283
20585,0.52591586
20586,0.7956381
20587,0.8951456
20588,0.6041126
20589,0.8956109
20590,0.5193657
20591,0.35762236
20592,0.74475354
20593,0.80922616
20594,0.87506825
20595,0.23143506
20596,0.04341198
20597,0.08350477
20598,0.74890995
20599,0.41999453
20600,0.6611235
20601,0.24518211
20602,0.6898988
20603,0.5122312
20604,0.74458
20605,0.16356617
20606,0.5830428
20607,0.54050404
20608,0.82649463
20609,0.20230302
20610,0.30082878
20611,0.80607074
20612,0.5642375
20613,0.903193
20614,0.8466254
20615,0.13315424
20616,0.24999624
20617,0.8695317
20618,0.7922919
20619,0.3383776
20620,0.4152472
20621,0.44221053
20622,0.3793128
20623,0.7007941
20624,0.7232305
20625,0.9276944
20626,0.8319368
20627,0.2522411
20628,0.909449
20629,0.4809984
20630,0.91316515
20631,0.40369773
20632,0.6499654
20633,0.32727006
20634,0.89647317
20635,0.63450027
20636,0.006707093
20637,0.12210778
20638,0.5056298
20639,0.3802805
20640,0.88382506
20641,0.3058203
20642,0.8394781
20643,0.3024502
20644,0.3151409
20645,0.8637344
20646,0.6439232
20647,0.77672035
20648,0.45047545
20649,0.8873856
20650,0.8279233
20651,0.566597
20652,0.9237555
20653,0.45039535
20654,0.3858459
20655,0.66855365
20656,0.37863123
20657,0.9348151
20658,0.52984667
20659,0.022368575
20660,0.12998027
20661,0.017555166
20662,0.8793602
20663,0.6885677
20664,0.48828417
20665,0.74360186
20666,0.59154487
20667,0.44084352
20668,0.7720823
20669,0.6343427
20670,0.88023335
20671,0.4080887
20672,0.41278407
20673,0.67385185
20674,0.27972648
20675,0.57612467
20676,0.4527798
20677,0.2979413
20678,0.30399176
20679,0.029262574
20680,0.40869185
20681,0.4286128
20682,0.04495663
20683,0.6013552
20684,0.58678985
20685,0.897852
20686,0.9006694
20687,0.006232588
