Property_ID,Habitability_score
0x6e93,30.624494553571424
0x8787,80.60539503968252
0x6c17,66.9056668452381
0x9dbd,73.87227283730157
0xbfde,76.5353785019841
0x6a39,70.66966473935787
0x47a6,73.07079329906207
0x7687,72.55082529761907
0x963a,75.42056729166664
0xbcbb,72.31187861111115
0x4950,64.48432632936505
0x316a,74.23618214285712
0x6b21,61.255484642857105
0x6252,74.01759967261908
0xa67f,76.02102613095236
0x2cd8,81.0783393768038
0x5926,28.348611686507954
0x9a42,79.45946288690477
0x4b5e,73.66386357142852
0x76af,73.78264751984122
0xb44b,70.55758140873013
0x2e49,73.72557748015866
0x83fc,53.410017888708495
0x26b1,38.98887979166666
0x210b,81.95833884920637
0xb384,90.15384528950217
0x455e,77.49779130952375
0x6ae6,80.53624848214288
0x9aff,77.56489821428573
0x6916,84.73252804563495
0x145a,78.88103424603176
0xbfd0,75.09576506944444
0x1ffa,73.56188023809524
0x9412,83.32367523809525
0x9860,83.29548074404758
0x690f,91.6381638492063
0x80ec,78.59541195436509
0x7223,82.01777463293648
0xf99,60.20552965277783
0x953d,73.0113401686507
0x4305,88.93019839285715
0x639e,87.91120859126984
0x2ba8,72.41088268398265
0x8c0c,81.19846742063493
0x284b,75.13348294642851
0xa832,79.5771915277778
0xbeea,75.73439685515869
0xaaa7,39.551206815476185
0xc702,74.44801450396828
0x7817,84.51176568452375
0x56d5,64.76828991612552
0x3d65,81.0220202083334
0x5ed6,80.97435921987731
0xc0d4,87.28354148809522
0x4abb,21.086317678571433
0x4f8e,78.74385470238097
0xa4c8,70.68476274801587
0x9085,70.45210929563494
0xb1aa,71.42470587301594
0x3a63,86.98455130952387
0x15ac,76.42775026785715
0x1066,76.82766886904767
0x5ff1,76.57122259920637
0x35f3,76.15139586309526
0x9dba,75.92484466630587
0x78df,73.19837108134921
0x3261,90.80921383928576
0x5fbc,85.86887454365076
0xf3a,78.91842575126263
0x5578,85.67104249278498
0x8867,92.33900886904765
0xfad,71.90506628968254
0x8f94,81.5721311805555
0x55b9,73.9149213888888
0xc320,78.11454791125536
0x6cbc,81.23398539862904
0x8226,74.1262438888889
0xc937,90.21043686507943
0x67cb,73.08786631944447
0xbbb4,65.34544782738101
0xa086,73.15526270833332
0x6e13,76.91653642857145
0xc633,74.34185855158732
0x7d66,65.5531460119047
0x62d9,82.61680348214294
0x6c54,84.9277057936508
0x2194,76.75961233134915
0x5af6,87.27849829365071
0x1278,83.80339386904761
0xeaf,79.09259789682541
0xaf6b,34.43563479166663
0x6f27,76.74312836309522
0x8d0d,65.82301960317469
0x6c70,71.67656929653675
0x7213,74.91001886904762
0x89a6,72.45310395833336
0x6543,90.6776408531746
0x5d77,72.78991163690475
0x2ffd,79.02042396825392
0x402c,82.87182428571428
0x93df,80.33435913690472
0x5162,70.45099816468255
0x26e2,81.74824594246039
0x6c33,63.92460427579365
0x21b6,76.90844677579369
0xc799,72.6251130952381
0x7011,70.87642383928575
0x8018,81.5503221329365
0xc73f,74.10173636904761
0x7af1,79.47645407738104
0x69b8,82.99471860119048
0x8a31,83.65672376984128
0x9497,83.1931163392857
0x9495,75.0853358630952
0x488c,74.28365178571428
0xbab1,55.29199751533183
0x875c,63.392269097222176
0x1cdd,71.74648527958152
0xc5b0,31.158440456349204
0x9eaf,25.50221255952382
0x66df,67.52945718253967
0x107c,81.78117520833335
0x9f1d,74.77203268849205
0x9d34,77.46662533730162
0x66a9,87.60462959325392
0x722a,78.7006768452381
0x5e91,81.33730649801586
0xd7a,81.84074914592357
0xc7be,69.66801010912702
0x47f3,46.01509799603177
0x1168,79.65665670634918
0x8fdc,82.57115806547618
0x6aa2,28.898976066017294
0x63d3,76.07361571428568
0xac28,74.38527451388886
0x6d74,63.294435892857116
0x411d,67.78069651244583
0xbc3a,82.40025115079366
0x30b5,75.93290262896821
0xab36,73.2352642361111
0x1653,63.81023842261906
0x2294,26.524554781746037
0x90b7,73.2219638392857
0x83e0,75.23585055555561
0x8d63,79.55465117063493
0x3038,79.49551510912696
0x7293,70.63256937500006
0x7c1a,77.82279346230168
0xa43e,77.62031982142857
0x4c03,79.32246544642854
0xc7fe,71.03960085622705
0x7cfd,77.35487781746028
0xa4f8,48.04432757936507
0x3ff1,73.46375942460317
0xa2a8,80.39798713293655
0x7656,83.30732187500003
0xb226,77.998249156746
0xc443,82.36459674603176
0x7d7a,77.72276037337662
0x6075,75.11266734126981
0x45f2,67.44287774801587
0x86f7,73.01613636904763
0x121a,80.59422585768395
0x5d53,62.274108918650825
0xb292,78.7237395535714
0x155a,72.76020072150078
0xc6bd,74.91193901785705
0x9716,78.51384542658735
0x1e7e,76.96617220238092
0x1b9a,76.07371503607497
0x584c,75.42577472132035
0x5b83,82.67433110930732
0x24db,78.59120470238099
0x2a4e,80.25259005952384
0x9455,79.16287387896824
0x589c,82.1281844642857
0x8e04,80.80558479166662
0x4420,88.17745913690483
0xbb11,77.62362370039682
0x7c73,23.850039890872996
0x58be,80.5701212923882
0xb0dd,74.95892152777773
0x254c,71.28335733134921
0x532c,70.65425017857136
0x79ad,73.51382176857862
0x6702,85.28473959325396
0x229c,72.6777771121934
0x77c7,86.92330583333332
0xa3a,70.17763362103177
0xa415,77.11684853715724
