Property_ID,Habitability_score
0x6e93,29.69708366541404
0x8787,77.34210130254631
0x6c17,65.40812881298427
0x9dbd,71.99384359438359
0xbfde,72.48777793422451
0x6a39,67.69357607717794
0x47a6,75.98948168212522
0x7687,71.95910767637658
0x963a,79.12713482147143
0xbcbb,76.44711846667677
0x4950,64.23378109887366
0x316a,75.3004358931876
0x6b21,66.5271185409494
0x6252,78.24529696729098
0xa67f,74.59180868442407
0x2cd8,77.36250681835
0x5926,35.56126093035058
0x9a42,79.7732364886083
0x4b5e,76.8401321484144
0x76af,71.81337355320498
0xb44b,73.4654924977038
0x2e49,75.21986848092978
0x83fc,52.39973324117149
0x26b1,47.51127494447289
0x210b,78.24395521478216
0xb384,86.16101227211233
0x455e,74.80332656276548
0x6ae6,81.37618089243928
0x9aff,72.96016395022438
0x6916,79.31896410333415
0x145a,76.78980328489249
0xbfd0,72.63667448008023
0x1ffa,77.88244166599017
0x9412,80.27301579382707
0x9860,81.38750004663888
0x690f,86.78033471651611
0x80ec,76.24428327118966
0x7223,77.74340626095602
0xf99,56.79949584886904
0x953d,72.68926384394425
0x4305,86.8324697684618
0x639e,80.48725689070025
0x2ba8,73.71107118313806
0x8c0c,74.33899658572167
0x284b,75.57571240043632
0xa832,82.4081531213748
0xbeea,72.7232219268759
0xaaa7,47.43006961813305
0xc702,71.94865700440945
0x7817,83.13485640807228
0x56d5,62.12289627485981
0x3d65,74.1079510929093
0x5ed6,78.37982909235899
0xc0d4,82.82868968247429
0x4abb,22.004408079644122
0x4f8e,70.77283925297134
0xa4c8,67.0569167240837
0x9085,75.85537178271164
0xb1aa,70.63339493483508
0x3a63,84.09406963362035
0x15ac,61.906630848143365
0x1066,76.62554824029469
0x5ff1,75.93108363029926
0x35f3,71.47011880544484
0x9dba,77.52448748455924
0x78df,78.28989746312317
0x3261,90.29251059846816
0x5fbc,79.8674850209208
0xf3a,74.65265769478913
0x5578,79.80506977159598
0x8867,87.63845144553129
0xfad,75.69417698053648
0x8f94,75.57566740809543
0x55b9,69.3247194157086
0xc320,78.0085836480448
0x6cbc,77.79575553495363
0x8226,74.2829197127906
0xc937,86.01121287972158
0x67cb,76.39272797903305
0xbbb4,63.044103244419645
0xa086,75.95494227945827
0x6e13,78.62102180437266
0xc633,73.36664587639359
0x7d66,61.438867887488485
0x62d9,76.34254425141636
0x6c54,78.59442099115081
0x2194,79.11113710085621
0x5af6,76.34689294739769
0x1278,73.2439485094876
0xeaf,73.97412971821613
0xaf6b,46.5821003346856
0x6f27,75.99613599532269
0x8d0d,71.51074142247217
0x6c70,76.59137194384597
0x7213,76.24648183411654
0x89a6,71.37476944070583
0x6543,89.33578011355951
0x5d77,71.14280495682183
0x2ffd,81.4415011364234
0x402c,83.29654258617789
0x93df,73.99728510778039
0x5162,72.52975648599191
0x26e2,79.40191433465507
0x6c33,63.424798078368724
0x21b6,79.19685729930701
0xc799,75.76327368346695
0x7011,72.94224410767944
0x8018,79.08934818761156
0xc73f,76.36429460387552
0x7af1,75.4718128986007
0x69b8,80.37014537759498
0x8a31,79.6030227104572
0x9497,82.33171066270366
0x9495,76.5404694069891
0x488c,71.79856127729998
0xbab1,57.95086166735633
0x875c,60.860763658851695
0x1cdd,71.88557442918245
0xc5b0,30.39404333385781
0x9eaf,16.844944581112067
0x66df,68.82324188130724
0x107c,77.81730565035389
0x9f1d,77.01192620450007
0x9d34,78.58540067738922
0x66a9,85.5109740420934
0x722a,80.00063876598739
0x5e91,81.6978744322457
0xd7a,76.6559643601914
0xc7be,67.67621755318442
0x47f3,53.433398691363294
0x1168,75.69955751567294
0x8fdc,79.75898065439483
0x6aa2,28.987954690809353
0x63d3,70.50419777640174
0xac28,74.45467088301359
0x6d74,56.98886069331099
0x411d,64.72267036024077
0xbc3a,87.18679231002416
0x30b5,69.6573098920883
0xab36,75.21839160271428
0x1653,58.945024501988215
0x2294,35.72117429086091
0x90b7,69.64339140726929
0x83e0,76.54490741586493
0x8d63,77.77230315930788
0x3038,75.86683429170317
0x7293,75.65340491665876
0x7c1a,77.16088770698286
0xa43e,83.45669587907899
0x4c03,77.3713647295414
0xc7fe,66.53022262435722
0x7cfd,74.56898533689848
0xa4f8,60.34226450477368
0x3ff1,77.67098062016844
0xa2a8,81.13730718411534
0x7656,80.6743294619382
0xb226,72.76945050750035
0xc443,75.43635727242906
0x7d7a,78.33592477497407
0x6075,80.79391614103051
0x45f2,66.93947816844641
0x86f7,73.9562357680881
0x121a,79.31544539214661
0x5d53,67.35428506986008
0xb292,78.04696756848894
0x155a,76.4280418643756
0xc6bd,79.23646240154277
0x9716,79.46682924775298
0x1e7e,76.26205108059916
0x1b9a,70.3412726178633
0x584c,76.81895527484488
0x5b83,79.43024173763058
0x24db,76.82405213437414
0x2a4e,80.68581789157292
0x9455,77.18956782510293
0x589c,78.87291248697315
0x8e04,78.60887336773874
0x4420,85.93019553015883
0xbb11,76.6535612183703
0x7c73,20.039196930384932
0x58be,80.50103278411947
0xb0dd,80.32493360726501
0x254c,75.40524144077123
0x532c,77.57948869842933
0x79ad,75.793344988109
0x6702,82.89475594226663
0x229c,74.6056962246064
0x77c7,85.51017544135885
0xa3a,75.53395390909728
0xa415,79.43642882595715
0xa2b1,72.6033799108588
0xbe0c,77.59823490293091
0x4160,88.55626123410738
0xaaf0,58.821478826541
0x95fd,65.1499713488351
0x3521,80.09984662331497
0x9752,73.37559686520608
0x820c,73.74585094483871
0xf84,75.07810747619816
0x4c8e,62.153364113585326
0x132a,81.18580631347878
0x668,77.85503198468649
0x3d7e,58.49010810826358
0xa6f2,79.45643939303545
0xb2cf,76.47606637226421
0x7408,89.95483480913111
0x3105,63.02181647263897
0x1e67,94.61584201197901
0xb018,71.35684583745542
0x37b2,80.47682930236861
0x63d9,65.19605888530587
0xad38,73.11589023654894
0x2625,74.32157720740486
0x7686,78.02269513491049
0x2cf7,64.21853305595536
0xc27a,65.51339834179994
0xbeaa,77.15549637807685
0x5096,75.88861790386963
0x252c,59.84200467121983
0x702b,77.74515866331629
0x65a0,67.55696026175683
0xc5f6,83.17474655223604
0x3779,41.35586588214334
0xa657,76.45246499717975
0x90c8,75.67270686929001
0x7a93,79.38874721512522
0x6b22,78.19397050786127
0x6348,72.76005370276849
0x7667,86.66237245310614
0x3d11,53.79131240142611
0x39a6,81.43559475057387
0x21eb,79.21767421027877
0xad62,68.10827323256598
0x128e,75.55509394141428
0x3722,53.140509710430806
0x2a7a,79.20242450696486
0x7d0d,68.78184386189692
0xb6f6,76.49062989092995
0x9eb0,78.67207967305465
0x8651,70.71616929138806
0xad8c,73.70580786708553
0x51e6,81.46059068216996
0x10da,48.90281378466546
0xb3c8,81.27518066500511
0x35c7,76.59947376653561
0x393a,42.460900586777356
0x83ac,82.27857369282692
0x25e1,25.69335834846821
0x61c8,72.65431543330142
0xa7d5,20.985850796828053
0x4c30,76.53927374993133
0xa86,71.42957968359136
0x8015,74.23574310773668
0x1a65,77.24124866419197
0xc12,30.12091501274916
0x32b3,79.77817279711499
0x2e41,78.17399391747556
0x7838,52.11681319741544
0xf8e,72.70768622774354
0x1bbf,67.05039188692608
0x956d,79.9145516409972
0x1b82,75.55803081491467
0x9f35,73.40055052640892
0x8b49,77.09512963278722
0x2c13,76.90234363842688
0x84e8,89.25639558631558
0x4ea8,76.10828855246616
0x5e1e,84.44178214531635
0xb583,75.16629534728499
0x2bbe,78.89820818608742
0x9dd5,77.19751599874962
0x9823,76.23797173520671
0x9fc3,84.52414793250456
0x5887,73.33835646735281
0x2eee,74.03291677406885
0x46e3,78.3308178796043
0xc69f,76.83651698117548
0x754f,66.82518881946731
0x653c,74.93851099316214
0x35cd,60.88092791304403
0x45e9,80.8546044145917
0x3b44,78.81702793909567
0x10dc,72.32569012793009
0x7e3d,75.43223867383324
0x30d0,79.67852714898066
0xa455,61.43956124767307
0xb01e,75.85535950448325
0x86da,79.35174969242071
0xb9f1,78.87202774088767
0x8e6e,79.34033000190173
0x4318,67.65985625691783
0x3e5d,82.80194089710008
0x310a,74.58713596131483
0x4b37,80.8065479495967
0x54ca,78.534678319745
0x91fa,74.58656670623712
0x295a,82.94321182045039
0x10ed,79.93637574689525
0x4946,82.3985699687635
0x2ac8,44.34023501391073
0x7792,50.10416066038931
0x7e81,73.15768790687225
0xc392,78.05525505310563
0x8afc,74.43691589097392
0x5c30,72.94450162409618
0x3060,76.9927335370138
0xbe63,77.62516892867066
0xbc5f,80.08113664205337
0x5a68,80.81507081516314
0xadc6,63.97469576858631
0x72fe,75.0362687220482
0x35af,80.93384852676279
0x3fb6,78.85100826073855
0xbb62,81.86371483787835
0x846b,72.38637028484678
0x1065,80.02914591734982
0x1549,79.43979068814829
0x6431,76.72190564906337
0x8c5b,74.99529169689112
0x8769,75.30867860969433
