Property_ID,Habitability_score
0x6e93,32.403629999999936
0x8787,82.18615000000013
0x6c17,68.31696000000008
0x9dbd,75.89577000000025
0xbfde,77.91728000000047
0x6a39,73.63374999999998
0x47a6,75.12575000000004
0x7687,75.20832999999998
0x963a,77.5888500000002
0xbcbb,72.78223000000014
0x4950,66.63014999999979
0x316a,76.5130399999999
0x6b21,63.5096899999999
0x6252,76.23564000000009
0xa67f,78.45445999999964
0x2cd8,83.58050000000014
0x5926,30.105459999999944
0x9a42,83.46280999999951
0x4b5e,75.71961000000013
0x76af,75.24263999999962
0xb44b,73.33602000000052
0x2e49,74.9488100000002
0x83fc,54.984180000000244
0x26b1,52.176609999999776
0x210b,83.60566000000007
0xb384,91.87456999999996
0x455e,79.8619100000001
0x6ae6,82.53718999999987
0x9aff,74.11328000000012
0x6916,87.36298999999984
0x145a,82.05686000000034
0xbfd0,76.91568999999996
0x1ffa,75.46516999999977
0x9412,84.91638999999975
0x9860,84.74791999999995
0x690f,93.46936000000032
0x80ec,82.20402000000018
0x7223,84.29977000000004
0xf99,60.226969999999675
0x953d,75.58263999999991
0x4305,90.69665999999879
0x639e,89.85304000000029
0x2ba8,75.41400000000004
0x8c0c,83.99468999999988
0x284b,76.94044999999961
0xa832,81.29830000000028
0xbeea,77.23954000000013
0xaaa7,40.61144999999987
0xc702,76.66845000000023
0x7817,86.03379000000042
0x56d5,66.66833000000015
0x3d65,82.86131000000012
0x5ed6,82.71080999999988
0xc0d4,89.64200000000001
0x4abb,21.07770000000007
0x4f8e,80.1708099999999
0xa4c8,70.35639999999962
0x9085,72.12305999999978
0xb1aa,73.06513999999994
0x3a63,89.5572199999999
0x15ac,78.39236999999966
0x1066,78.64999999999932
0x5ff1,78.47520999999958
0x35f3,78.4418199999999
0x9dba,78.85272999999981
0x78df,75.11538000000027
0x3261,92.67711999999959
0x5fbc,88.00899999999969
0xf3a,81.01992000000041
0x5578,87.8622000000003
0x8867,95.0884099999999
0xfad,73.8337899999999
0x8f94,83.43905999999997
0x55b9,75.64492999999997
0xc320,80.47978000000028
0x6cbc,82.66181999999993
0x8226,76.13115999999948
0xc937,91.76258000000003
0x67cb,74.82030000000061
0xbbb4,68.39906000000012
0xa086,75.45466999999981
0x6e13,78.88671000000042
0xc633,75.45890999999997
0x7d66,67.8283000000004
0x62d9,86.76337999999974
0x6c54,87.43401999999986
0x2194,78.70910000000035
0x5af6,88.30246000000065
0x1278,85.79954000000079
0xeaf,80.87565999999931
0xaf6b,39.923340000000195
0x6f27,78.68803999999996
0x8d0d,68.37396999999979
0x6c70,74.00604999999933
0x7213,76.97320999999992
0x89a6,74.46236000000046
0x6543,92.41954000000003
0x5d77,73.66563000000014
0x2ffd,80.94391000000049
0x402c,84.78244999999967
0x93df,82.43703000000008
0x5162,73.11842000000009
0x26e2,84.04614000000036
0x6c33,67.64736999999984
0x21b6,79.03642999999961
0xc799,74.73556000000029
0x7011,73.57628000000024
0x8018,83.85630999999954
0xc73f,76.08842999999999
0x7af1,82.01268999999974
0x69b8,84.33327999999955
0x8a31,85.41713
0x9497,85.9376800000004
0x9495,76.65477000000017
0x488c,75.83129999999981
0xbab1,58.364780000000195
0x875c,65.69516000000027
0x1cdd,73.86011999999984
0xc5b0,32.92637000000015
0x9eaf,27.411369999999906
0x66df,69.85988999999996
0x107c,84.00540999999984
0x9f1d,76.51854999999989
0x9d34,77.77827999999977
0x66a9,89.4993399999998
0x722a,81.41752999999994
0x5e91,82.99600000000022
0xd7a,83.61516999999968
0xc7be,71.3825300000003
0x47f3,48.980059999999995
0x1168,81.11656000000006
0x8fdc,85.14044999999999
0x6aa2,31.059929999999845
0x63d3,77.74537000000012
0xac28,75.65459000000011
0x6d74,63.658849999999724
0x411d,70.63050000000011
0xbc3a,84.3127199999999
0x30b5,77.5999899999996
0xab36,75.05938999999991
0x1653,66.70186999999999
0x2294,28.38544999999974
0x90b7,74.25670000000007
0x83e0,76.87325999999973
0x8d63,81.75399999999988
0x3038,81.19955
0x7293,72.84153999999987
0x7c1a,80.17376000000027
0xa43e,80.13216
0x4c03,80.45586000000011
0xc7fe,72.86777999999994
0x7cfd,79.74367999999986
0xa4f8,49.03893000000018
0x3ff1,75.30692000000006
0xa2a8,83.08773000000001
0x7656,85.60615999999958
0xb226,79.37178999999995
0xc443,84.02766000000001
0x7d7a,78.85949000000019
0x6075,77.04371000000015
0x45f2,70.6493899999999
0x86f7,75.28012999999999
0x121a,82.68626999999995
0x5d53,64.92761000000024
0xb292,80.73302999999993
0x155a,74.59772000000055
0xc6bd,76.8657600000006
0x9716,80.92110000000002
0x1e7e,78.73672999999992
0x1b9a,77.6057600000001
0x584c,77.22974999999941
0x5b83,86.0387599999998
0x24db,81.21625999999952
0x2a4e,82.01034000000021
0x9455,80.88945999999993
0x589c,83.92569000000029
0x8e04,82.14831
0x4420,89.68837999999992
0xbb11,79.40806999999981
0x7c73,24.785509999999917
0x58be,80.88544000000017
0xb0dd,76.90523000000003
0x254c,73.21247000000025
0x532c,72.83427999999996
0x79ad,75.31661999999994
0x6702,86.93088000000007
0x229c,73.95318999999984
0x77c7,88.78091000000049
0xa3a,72.44383000000006
0xa415,79.1162199999998
0xa2b1,69.72786000000005
0xbe0c,83.49641999999986
0x4160,89.66990000000015
0xaaf0,64.24845999999965
0x95fd,68.7426499999999
0x3521,83.12750000000048
0x9752,76.37035000000003
0x820c,72.00366999999994
0xf84,83.42273999999985
0x4c8e,70.58271999999981
0x132a,80.06123999999988
0x668,78.06032000000023
0x3d7e,66.01482000000023
0xa6f2,79.55706000000032
0xb2cf,83.99771999999932
0x7408,90.89857999999901
0x3105,50.017469999999776
0x1e67,95.19050999999995
0xb018,72.06203999999985
0x37b2,82.23078000000012
0x63d9,71.93951999999992
0xad38,74.62105000000003
0x2625,81.56777000000001
0x7686,82.65865000000012
0x2cf7,70.51529999999995
0xc27a,67.44172999999951
0xbeaa,75.67778000000003
0x5096,76.8467200000002
0x252c,60.80577999999989
0x702b,81.1891100000002
0x65a0,71.43752000000026
0xc5f6,89.4845699999997
0x3779,35.180569999999975
0xa657,82.71656999999992
0x90c8,81.55082999999978
0x7a93,77.31398999999978
0x6b22,76.25841000000004
0x6348,76.36329000000008
0x7667,93.0076699999999
0x3d11,44.369760000000014
0x39a6,81.44844000000009
0x21eb,76.13621999999992
0xad62,72.81128999999989
0x128e,76.20926999999982
0x3722,43.67433999999992
0x2a7a,76.8634600000001
0x7d0d,74.17893000000014
0xb6f6,73.23376999999999
0x9eb0,75.9993399999998
0x8651,76.0328599999997
0xad8c,76.07074999999993
0x51e6,81.78752000000006
0x10da,36.69134999999998
0xb3c8,88.61805000000025
0x35c7,84.90589999999979
0x393a,34.401960000000074
0x83ac,81.34428999999997
0x25e1,22.00978000000001
0x61c8,73.24081000000012
0xa7d5,17.550780000000096
0x4c30,77.18181000000003
0xa86,73.23242999999995
0x8015,82.09419999999973
0x1a65,80.40933000000001
0xc12,31.948559999999926
0x32b3,76.47809000000004
0x2e41,83.27471999999977
0x7838,44.85414000000028
0xf8e,84.1105400000002
0x1bbf,70.80690999999986
0x956d,83.58383999999954
0x1b82,87.31125000000007
0x9f35,76.06399000000005
0x8b49,77.81338000000032
0x2c13,78.8739699999997
0x84e8,90.74910000000003
0x4ea8,89.5222800000003
0x5e1e,88.85103000000014
0xb583,82.95085999999993
0x2bbe,84.19777000000006
0x9dd5,81.42405000000007
0x9823,73.21451999999937
0x9fc3,88.65191000000002
0x5887,75.79978000000006
0x2eee,83.51034000000074
0x46e3,74.85557999999939
0xc69f,76.89195999999987
0x754f,69.58354999999976
0x653c,73.61455
0x35cd,64.80609000000014
0x45e9,85.38779999999993
0x3b44,81.40996000000038
0x10dc,82.99066999999964
0x7e3d,84.8642300000007
0x30d0,85.6019699999997
0xa455,61.605889999999896
0xb01e,76.94565999999982
0x86da,79.79613999999987
0xb9f1,87.53185000000008
0x8e6e,86.99046999999983
0x4318,72.8678999999998
0x3e5d,86.56174999999956
0x310a,78.65063999999975
0x4b37,89.36895
0x54ca,86.6898200000001
0x91fa,78.96295000000025
0x295a,88.50257999999984
0x10ed,81.79570999999972
0x4946,83.91806999999982
0x2ac8,38.415479999999846
0x7792,43.15063999999989
0x7e81,74.14233000000038
0xc392,81.71175000000004
0x8afc,77.24384999999988
0x5c30,82.36928999999989
0x3060,83.54761999999958
0xbe63,83.04187999999986
0xbc5f,80.16839000000007
0x5a68,84.14407999999966
0xadc6,70.03146999999959
0x72fe,87.36520999999998
0x35af,82.78774000000011
0x3fb6,78.13652999999962
0xbb62,84.66054999999932
0x846b,84.24821999999999
0x1065,83.7324900000002
0x1549,79.71090999999967
