Property_ID,Habitability_score
0x6e93,52.477737612850525
0x8787,70.96149495297031
0x6c17,75.54686989568238
0x9dbd,74.60769474621041
0xbfde,84.58529824529691
0x6a39,52.477737612850525
0x47a6,76.57976376093391
0x7687,68.62460356536704
0x963a,80.16124633165623
0xbcbb,73.22674035176901
0x4950,68.62460356536704
0x316a,75.95030975114736
0x6b21,72.25663144044047
0x6252,76.99324420819741
0xa67f,86.43901234873815
0x2cd8,65.78647988815298
0x5926,66.08974097403329
0x9a42,78.8134134009811
0x4b5e,74.60769474621041
0x76af,70.96149495297031
0xb44b,52.477737612850525
0x2e49,65.78647988815298
0x83fc,52.477737612850525
0x26b1,68.44043680651393
0x210b,73.22674035176901
0xb384,84.13437484539163
0x455e,78.37771218339131
0x6ae6,79.30109856555062
0x9aff,76.99324420819741
0x6916,75.95030975114736
0x145a,81.05174473127468
0xbfd0,73.22674035176901
0x1ffa,77.05535092197267
0x9412,76.99324420819741
0x9860,76.57976376093391
0x690f,86.82814627311032
0x80ec,77.25907855628242
0x7223,71.91232187496641
0xf99,59.233743334866396
0x953d,75.14923603410412
0x4305,84.13437484539163
0x639e,84.64816329384776
0x2ba8,68.44043680651393
0x8c0c,77.05535092197267
0x284b,76.57976376093391
0xa832,80.31148794551501
0xbeea,75.14923603410412
0xaaa7,70.96149495297031
0xc702,82.35030298222632
0x7817,77.61930849381034
0x56d5,74.60769474621041
0x3d65,79.30109856555062
0x5ed6,71.91232187496641
0xc0d4,81.26222999970909
0x4abb,52.477737612850525
0x4f8e,79.25315661631953
0xa4c8,59.233743334866396
0x9085,73.22674035176901
0xb1aa,76.57976376093391
0x3a63,85.28400131322745
0x15ac,79.30109856555062
0x1066,73.22674035176901
0x5ff1,73.22674035176901
0x35f3,71.92934828687085
0x9dba,71.91232187496641
0x78df,80.65820305378787
0x3261,86.82814627311032
0x5fbc,70.96149495297031
0xf3a,73.22674035176901
0x5578,74.60769474621041
0x8867,88.97201886542275
0xfad,73.22674035176901
0x8f94,81.26222999970909
0x55b9,76.68967798502102
0xc320,76.57976376093391
0x6cbc,68.44043680651393
0x8226,62.14770842150788
0xc937,84.13437484539163
0x67cb,76.57976376093391
0xbbb4,75.95030975114736
0xa086,75.54686989568238
0x6e13,77.05535092197267
0xc633,62.14770842150788
0x7d66,74.60769474621041
0x62d9,75.54686989568238
0x6c54,70.96149495297031
0x2194,77.05535092197267
0x5af6,75.54686989568238
0x1278,79.32365617051796
0xeaf,79.30109856555062
0xaf6b,55.85895233401737
0x6f27,71.60378001201877
0x8d0d,52.477737612850525
0x6c70,77.25907855628242
0x7213,73.22674035176901
0x89a6,62.14770842150788
0x6543,84.58529824529691
0x5d77,62.14770842150788
0x2ffd,80.31148794551501
0x402c,79.25315661631953
0x93df,75.14923603410412
0x5162,62.14770842150788
0x26e2,70.96149495297031
0x6c33,52.477737612850525
0x21b6,80.65820305378787
0xc799,75.14923603410412
0x7011,68.44043680651393
0x8018,76.7012233888201
0xc73f,75.14923603410412
0x7af1,79.32365617051796
0x69b8,76.57976376093391
0x8a31,74.60769474621041
0x9497,80.65820305378787
0x9495,79.32365617051796
0x488c,71.91232187496641
0xbab1,73.22674035176901
0x875c,73.22674035176901
0x1cdd,62.14770842150788
0xc5b0,68.44043680651393
0x9eaf,51.53075970685046
0x66df,75.14923603410412
0x107c,73.22674035176901
0x9f1d,81.26222999970909
0x9d34,76.57976376093391
0x66a9,82.35030298222632
0x722a,79.32365617051796
0x5e91,81.26222999970909
0xd7a,74.60769474621041
0xc7be,76.99324420819741
0x47f3,73.22674035176901
0x1168,65.78647988815298
0x8fdc,76.7012233888201
0x6aa2,62.14770842150788
0x63d3,79.25315661631953
0xac28,52.477737612850525
0x6d74,75.73844013839135
0x411d,75.54686989568238
0xbc3a,86.82814627311032
0x30b5,79.30109856555062
0xab36,77.25907855628242
0x1653,59.233743334866396
0x2294,75.54686989568238
0x90b7,74.60769474621041
0x83e0,76.57976376093391
0x8d63,71.91232187496641
0x3038,74.60769474621041
0x7293,70.96149495297031
0x7c1a,79.30109856555062
0xa43e,76.68967798502102
0x4c03,74.60769474621041
0xc7fe,52.477737612850525
0x7cfd,71.92934828687085
0xa4f8,64.11383205408306
0x3ff1,78.37771218339131
0xa2a8,76.57976376093391
0x7656,76.57976376093391
0xb226,76.57976376093391
0xc443,75.95030975114736
0x7d7a,76.57976376093391
0x6075,84.13437484539163
0x45f2,52.477737612850525
0x86f7,68.44043680651393
0x121a,71.60378001201877
0x5d53,70.96149495297031
0xb292,76.99324420819741
0x155a,76.99324420819741
0xc6bd,79.30109856555062
0x9716,76.99324420819741
0x1e7e,64.11383205408306
0x1b9a,77.05535092197267
0x584c,78.37771218339131
0x5b83,74.60769474621041
0x24db,73.18655344278115
0x2a4e,80.80991981729713
0x9455,75.14923603410412
0x589c,73.22674035176901
0x8e04,74.60769474621041
0x4420,86.43901234873815
0xbb11,75.14923603410412
0x7c73,52.477737612850525
0x58be,84.58529824529691
0xb0dd,77.25907855628242
0x254c,74.60769474621041
0x532c,80.65820305378787
0x79ad,75.95030975114736
0x6702,79.30109856555062
0x229c,74.60769474621041
0x77c7,81.26222999970909
0xa3a,74.60769474621041
